일자,기온(°C),습도(%rh),체감온도(°C)
2013-01-02,-14.1,19.8,-23
2013-01-03,-16.3,11.9,-23.5
2013-01-04,-14.8,10.1,-21
2013-01-05,-12,13.3,-18.7
2013-01-06,-9,10.1,-14.1
2013-01-07,-8.8,7.6,-12.9
2013-01-08,-6.6,14.4,-12.4
2013-01-09,-9.7,18.4,-17.2
2013-01-10,-12.2,11.5,-18.4
2013-01-11,-7.9,9.4,-12.5
2013-01-12,-2.3,13.7,-7
2013-01-13,-2.8,13.3,-7.5
2013-01-14,-4.3,7.9,-7.8
2013-01-15,-5.4,10.4,-9.9
2013-01-16,-5.4,13.7,-10.8
2013-01-17,-8,11.9,-13.5
2013-01-18,-9.1,10.8,-14.5
2013-01-19,-2.4,11.2,-6.5
2013-01-20,-1.5,15.5,-6.4
2013-01-21,1.1,21.6,-4.1
2013-01-22,2.1,9.4,-0.7
2013-01-23,1.1,16.9,-3.4
2013-01-24,-6.6,24.8,-14.4
2013-01-25,-10.1,22,-18.4
2013-01-26,-11.4,18,-19.2
2013-01-27,-9.8,12.2,-15.7
2013-01-28,-8.8,10.4,-14
2013-01-29,-0.3,14.8,-4.7
2013-01-30,3.6,10.1,1
2013-02-01,3.7,18.7,-0.4
2013-02-02,-4.4,18.4,-10.5
2013-02-03,-5.3,14.8,-10.9
2013-02-04,-2.8,8.6,-6.2
2013-02-05,-4,9.4,-7.9
2013-02-06,-2.9,15.5,-8.1
2013-02-07,-12.8,27.4,-22.8
2013-02-08,-15,16.2,-23.2
2013-02-09,-12.1,12.2,-18.5
2013-02-10,-8.4,19.1,-15.7
2013-02-11,-8.5,18,-15.6
2013-02-12,-3.1,20.2,-9.2
2013-02-13,-6.1,10.8,-10.8
2013-02-14,-2.5,10.8,-6.5
2013-02-15,-4.5,20.9,-11.1
2013-02-16,-5.5,11.5,-10.3
2013-02-17,-2.1,16.6,-7.3
2013-02-18,-2.1,14.8,-7
2013-02-19,-7.1,15.1,-13.2
2013-02-20,-8.2,13,-14
2013-02-21,-4.1,10.4,-8.3
2013-02-22,-2.5,11.9,-6.8
2013-02-23,-4.3,14.8,-9.7
2013-02-24,-2,9.4,-5.5
2013-02-25,-0.6,10.1,-4.1
2013-02-26,2.8,14,-0.8
2013-02-27,0.8,14.8,-3.4
2013-03-01,-1.1,27.7,-7.7
2013-03-02,-3.4,18,-9.2
2013-03-03,-2.9,13,-7.6
2013-03-04,-0.6,8.3,-3.5
2013-03-05,-0.1,12.2,-4
2013-03-06,1.2,13.7,-2.7
2013-03-07,4.6,15.5,1.2
2013-03-08,4.2,13,1.1
2013-03-09,6.3,13.7,3.5
2013-03-10,-1.4,27,-8
2013-03-11,-2.6,9,-6.1
2013-03-12,1.8,13.3,-1.9
2013-03-13,1.8,14.8,-2.2
2013-03-14,0.9,11.2,-2.5
2013-03-15,0,8.6,-2.9
2013-03-16,1.7,8.6,-0.9
2013-03-17,3.4,9.4,0.9
2013-03-18,5.3,24.1,1
2013-03-19,5.3,11.9,2.6
2013-03-20,-2.2,19.1,-7.9
2013-03-21,-2.6,16.6,-7.9
2013-03-22,1.7,17.3,-2.7
2013-03-23,-0.1,13.7,-4.3
2013-03-24,1.8,15.5,-2.3
2013-03-25,-0.5,15.1,-5.1
2013-03-26,0,11.9,-3.8
2013-03-27,1.5,10.1,-1.5
2013-03-28,5.4,20.2,1.5
2013-03-29,1.2,15.1,-3
2013-03-30,2.9,14.8,-0.8
2013-04-01,3.4,11.5,0.4
2013-04-02,6.5,18,3.2
2013-04-03,4.5,11.5,1.7
2013-04-04,5.7,14,2.8
2013-04-06,2.5,9.4,-0.2
2013-04-07,2,19.1,-2.6
2013-04-08,2.6,10.1,-0.2
2013-04-09,3.3,17.3,-0.7
2013-04-10,3.2,24.8,-1.8
2013-04-11,4,27.4,-1
2013-04-12,2.2,9,-0.4
2013-04-13,3.4,10.1,0.7
2013-04-14,4.8,16.9,1.2
2013-04-15,3.5,13.7,0.1
2013-04-16,8.8,15.1,6.4
2013-04-18,9.1,22,6
2013-04-19,5.5,13.3,2.6
2013-04-20,4.1,10.4,1.5
2013-04-21,5.1,14,2
2013-04-22,5.7,5.4,4.7
2013-04-23,9.7,18.7,7.1
2013-04-24,8.3,19.1,5.3
2013-04-25,7.9,19.1,4.8
2013-04-26,7.2,14.4,4.5
2013-04-27,9.1,10.1,7.5
2013-04-29,9,12.6,7
2013-05-01,18.5,35.5,17.8
2013-05-02,17,43.1,17
2013-05-03,18,35.2,17.3
2013-05-04,19.6,35.2,18.8
2013-05-05,20.6,26,18.9
2013-05-06,21,36.4,20.2
2013-05-07,26.7,28,24.6
2013-05-08,26.1,24.7,23.7
2013-05-09,22.9,32.2,21.6
2013-05-10,16.1,92.2,19.2
2013-05-11,24.1,30.9,22.5
2013-05-12,22.4,55.8,23.1
2013-05-13,26.6,30.3,24.8
2013-05-14,25.3,32.3,23.8
2013-05-15,24,41,23.4
2013-05-16,28.3,23.3,25.5
2013-05-17,26.3,23.3,23.7
2013-05-18,21.8,47.9,21.9
2013-05-19,21.5,61.2,22.6
2013-05-20,18.5,60.8,19.6
2013-05-21,24.3,21,21.6
2013-05-22,25.4,42.1,24.9
2013-05-23,29.3,40.3,28.4
2013-05-24,26.9,44.5,26.5
2013-05-25,31.7,29.5,29.4
2013-05-26,28.4,32.9,26.8
2013-05-27,22.6,57.3,23.4
2013-05-28,20.8,89.2,23.8
2013-05-29,18.1,85.2,20.8
2013-05-30,24.7,34.6,23.5
2013-05-31,27.8,31.9,26.1
2013-06-01,27.5,32.9,25.9
2013-06-02,30.3,31.2,28.3
2013-06-03,26.5,48,26.5
2013-06-04,28.4,38.9,27.4
2013-06-05,30.1,38.7,29
2013-06-06,29.8,38.8,28.7
2013-06-07,31,34.7,29.4
2013-06-08,31.2,38.7,30.1
2013-06-09,32.4,25.9,29.6
2013-06-10,32.2,26.6,29.5
2013-06-11,26.7,44.4,26.3
2013-06-12,22.5,73.7,24.5
2013-06-13,27.4,51.3,27.6
2013-06-14,29.6,42,28.9
2013-06-15,29,46.9,28.8
2013-06-16,27.4,51.3,27.6
2013-06-17,25.1,67.6,26.7
2013-06-18,23,87.1,25.9
2013-06-19,29.5,51.8,29.7
2013-06-20,31,40.5,30.1
2013-06-21,31.6,40.3,30.6
2013-06-22,29.5,50.1,29.6
2013-06-23,26,55.1,26.6
2013-06-24,29.3,40.9,28.5
2013-06-25,29.4,50,29.5
2013-06-26,29.5,48.4,29.4
2013-06-27,31.7,37.5,30.4
2013-06-28,30.4,46.5,30.1
2013-06-29,32.2,40.5,31.2
2013-06-30,31.7,45.2,31.2
2013-07-01,31.2,42.1,30.4
2013-07-02,27.7,73.2,29.7
2013-07-03,30.7,48.4,30.6
2013-07-04,27.6,75.4,29.8
2013-07-05,30,55.9,30.6
2013-07-06,30.4,55.9,31
2013-07-07,29.5,58.8,30.4
2013-07-08,26.2,82,28.9
2013-07-09,26.2,82.1,28.9
2013-07-10,25.9,81.2,28.5
2013-07-11,24.9,86.9,27.9
2013-07-12,24.3,86.6,27.2
2013-07-13,25.5,85.5,28.4
2013-07-14,25.1,92,28.4
2013-07-15,28.4,74.2,30.5
2013-07-16,28.8,59.1,29.7
2013-07-17,25.5,83.1,28.2
2013-07-18,27.7,71.4,29.6
2013-07-19,30.5,57.9,31.3
2013-07-20,30.2,53.5,30.6
2013-07-21,28.3,73.6,30.4
2013-07-22,29.4,68.4,31.1
2013-07-23,26.2,88.3,29.3
2013-07-24,27.5,71.9,29.4
2013-07-25,29.9,55.2,30.4
2013-07-26,30.7,54.3,31.2
2013-07-27,31.1,50.4,31.1
2013-07-28,26.6,87.9,29.7
2013-07-29,29.5,68.9,31.2
2013-07-30,29.8,58.3,30.6
2013-07-31,29,64.8,30.4
2013-08-01,31.6,57.1,32.3
2013-08-02,29.3,74.8,31.5
2013-08-03,32.4,56.3,33
2013-08-04,31.3,64.1,32.6
2013-08-05,29.8,68.6,31.5
2013-08-06,27.5,84.4,30.4
2013-08-07,32,65,33.4
2013-08-08,32.7,63.8,34
2013-08-09,30.6,75.9,32.9
2013-08-10,29.1,82,31.8
2013-08-11,33.2,53,33.5
2013-08-12,32.4,57.2,33.1
2013-08-13,32.9,47.7,32.7
2013-08-14,31.6,56.2,32.2
2013-08-15,32.3,56.2,32.9
2013-08-16,31.1,61.3,32.2
2013-08-17,31.5,56.9,32.2
2013-08-18,31.4,57.1,32.1
2013-08-19,31.2,59.9,32.2
2013-08-20,32.1,44.8,31.6
2013-08-21,33.2,41.1,32.2
2013-08-22,32.3,51.7,32.5
2013-08-23,28.7,62.8,29.9
2013-08-24,31.2,42.9,30.5
2013-08-25,32.1,32.5,30.1
2013-08-26,30.6,44.3,30.1
2013-08-27,29.2,48.2,29.1
2013-08-28,30.4,40.4,29.5
2013-08-29,26.3,86.6,29.3
2013-08-30,27.5,61.8,28.6
2013-08-31,27.9,50,28
2013-09-01,28,40.2,27.2
2013-09-02,26.7,34.1,25.3
2013-09-03,26.4,32,24.8
2013-09-04,27.3,33.1,25.8
2013-09-05,23.9,49.6,24.1
2013-09-06,23.1,52,23.5
2013-09-07,26.9,42,26.3
2013-09-08,27.8,37.3,26.7
2013-09-09,26.3,51.7,26.6
2013-09-10,24,78.6,26.4
2013-09-11,20.8,90.2,23.9
2013-09-12,26.2,64.1,27.5
2013-09-13,24.6,89.8,27.8
2013-09-14,25.3,65.1,26.7
2013-09-15,27.6,49.6,27.7
2013-09-16,26.9,30.3,25.1
2013-09-17,29.2,30,27.2
2013-09-18,31,36.6,29.6
2013-09-19,30,38.8,28.9
2013-09-20,27.6,56.7,28.3
2013-09-21,27.8,49.7,27.9
2013-09-22,27.1,47.6,27
2013-09-23,28.7,48.4,28.6
2013-09-24,23.9,70.3,25.7
2013-09-25,24.1,42.8,23.7
2013-09-26,22.5,27,20.7
2013-09-27,24,33.2,22.7
2013-09-28,18.8,77.2,21
2013-09-29,19.5,82.6,22.1
2013-09-30,25.5,54.1,26
2013-10-15,7.8,7.2,6.6
2013-10-16,6.3,6.1,5.2
2013-10-17,6.9,9,5.1
2013-10-18,8.5,9,7
2013-10-19,9.8,9.7,8.4
2013-10-24,7.8,14.8,5.2
2013-10-25,5.5,20.2,1.7
2013-10-26,4.3,6.1,2.9
2013-10-27,5.1,9,3
2013-10-28,6.7,6.8,5.4
2013-10-29,9.7,10.8,8.1
2013-10-30,6.6,9.4,4.7
2013-11-01,8.6,6.8,7.6
2013-11-02,9,7.2,8
2013-11-03,7.8,9.4,6.1
2013-11-04,9.2,8.3,8
2013-11-05,7.7,7.6,6.4
2013-11-06,9,9,7.6
2013-11-07,7.8,13.3,5.4
2013-11-08,4,6.5,2.4
2013-11-09,9.2,12.2,7.3
2013-11-10,2.2,16.2,-1.9
2013-11-11,-0.7,7.2,-3.3
2013-11-12,-0.7,16.2,-5.5
2013-11-13,-0.9,7.9,-3.8
2013-11-14,3.2,8.3,0.9
2013-11-15,6.1,10.1,4
2013-11-16,2.6,9.4,-0.1
2013-11-17,2.8,19.4,-1.6
2013-11-18,-1.5,23,-7.6
2013-11-19,-1.5,22,-7.4
2013-11-20,-1.9,14.8,-6.7
2013-11-21,-1.1,6.5,-3.5
2013-11-22,-0.5,7.2,-3.1
2013-11-23,2.4,9.7,-0.4
2013-11-24,4.5,13.3,1.4
2013-11-25,-0.1,18.7,-5.2
2013-11-26,-0.1,25.2,-6.1
2013-11-27,-3.7,18,-9.6
2013-11-28,-5.1,16.2,-11
2013-11-29,-4.9,6.8,-8
2013-12-01,1.4,6.1,-0.5
2013-12-02,0.2,9,-2.8
2013-12-03,5.1,8.6,3.1
2013-12-04,2.1,7.6,-0.2
2013-12-05,2.1,12.2,-1.3
2013-12-06,-0.5,13.3,-4.7
2013-12-07,3.9,9,1.6
2013-12-08,2.6,12.6,-0.8
2013-12-09,2.2,24.5,-3
2013-12-10,-2,15.5,-7
2013-12-11,-4,16.6,-9.7
2013-12-12,-5.7,11.9,-10.7
2013-12-13,-8.2,13,-14
2013-12-14,-8.3,7.2,-12.1
2013-12-15,-7.1,9,-11.5
2013-12-16,-7,11.2,-12.1
2013-12-17,-5.4,8.6,-9.3
2013-12-18,-0.4,16.9,-5.3
2013-12-19,-5.9,20.5,-12.8
2013-12-20,-6.9,23,-14.5
2013-12-21,-6,7.9,-9.7
2013-12-22,-6.7,9,-11
2013-12-23,-3.4,8.3,-6.8
2013-12-24,-5.6,9,-9.7
2013-12-25,-4.4,9,-8.3
2013-12-26,-3.8,18,-9.7
2013-12-27,-9,14.8,-15.5
2013-12-28,-8.1,16.2,-14.7
2013-12-29,-6.9,7.9,-10.8
2013-12-30,-1.9,6.5,-4.4
