일자,기온(°C),습도(%rh),체감온도(°C)
2013-09-28,26.5,49.3,26.6
2013-09-29,25.8,71.4,27.7
2013-09-30,25.7,69.5,27.4
2013-10-26,9.1,18.4,6.4
2013-10-27,10,14.8,7.9
2013-11-08,9.6,15.8,7.3
2013-11-10,7.2,28.8,3
2013-11-11,5.4,36.4,0.1
2013-11-12,3.6,28.8,-1.7
2013-11-13,4.1,18.4,0.1
2013-11-14,9.6,18.4,7
2013-11-15,8.8,17.6,6.1
2013-11-16,9.2,16.6,6.7
2013-11-17,6.3,18.4,2.9
2013-11-18,3.8,34.2,-1.9
2013-11-19,3.4,34.9,-2.5
2013-11-20,4.2,27.4,-0.8
2013-11-21,2.7,11.9,-0.5
2013-11-22,3.8,13,0.6
2013-11-23,5.6,16.9,2.2
2013-11-24,8.2,16.2,5.5
2013-11-25,5.8,28.4,1.2
2013-11-26,3.6,23,-1.1
2013-11-27,2.1,17.3,-2.2
2013-11-28,-0.4,16.9,-5.3
2013-11-29,0.6,27,-5.4
2013-12-01,5.5,11.9,2.9
2013-12-02,3.5,18.4,-0.6
2013-12-03,4.1,19.1,0
2013-12-04,5.3,15.8,2
2013-12-05,6.7,19.1,3.3
2013-12-06,6.2,13.7,3.4
2013-12-07,4,10.8,1.3
2013-12-08,6.5,16.9,3.3
2013-12-09,8.6,33.8,4.5
2013-12-10,4.1,25.6,-0.7
2013-12-11,1.2,27,-4.6
2013-12-12,-0.3,16.2,-5
2013-12-13,-1.1,15.5,-5.9
2013-12-14,-0.9,16.9,-5.9
2013-12-15,-0.1,10.1,-3.5
2013-12-16,0.5,7.6,-2
2013-12-17,6.3,18,2.9
2013-12-18,5.7,29.2,1
2013-12-19,-0.3,20.9,-5.8
2013-12-20,-1.1,26.3,-7.5
2013-12-21,0,31,-6.6
2013-12-22,-1,31,-7.9
2013-12-23,1.1,27.4,-4.8
2013-12-24,1,24.1,-4.5
2013-12-25,4.1,9,1.8
2013-12-26,3.1,17.6,-1
2013-12-27,-2.1,22.3,-8.2
2013-12-28,-3.6,13,-8.4
2013-12-29,-2.4,16.6,-7.7
2013-12-30,1.1,22.3,-4.2
